seq.ID	lib.ID	date.seq.run	machine	lane
UCXQFTXA	LB54_D04	211013	A01059	4
UCYLDGYJ	LB85_C12	220815	A01147	2
UDESGYSI	LB50_H04	211001	A01059	2
UDRNQRCR	LB24_G09	211013	A01059	4
UDYMFWDN	LB73_F04	211109	A01059	2
UEDQPVXQ	LB39_G08	211013	A01059	2
UEFLMLPG	LB20_A05	210430	A01059	4
UEHPKAIM	LB56_G05	210921	A01059	1
UEMPFCOR	LB52_F04	211001	A01059	1
UENGMRQD	LB6_B09	210430	A01059	3
UENHLCLO	LB4_H05	210430	A01059	2
UEQXWERG	LB80_F10	211013	A01059	3
UESSEVDI	LB70_A04	211013	A01059	1
UFAYLPBJ	LB118_G04	220915	A01147	4
UFBWJFLQ	LB122_C01	220815	A01147	1
UFCLPFKU	LB52_G04	211001	A01059	1
UGDOAWAI	LB60_G12	211013	A01059	1
UGJUWMYV	LB70_F08	211013	A01059	1
UGPRNPNG	LB85_G03	220815	A01147	2
UGRZMJRN	LB115_G11	220915	A01147	1
UGSRYGNF	LB3_G04	210430	A01059	1
UGXFLDGY	LB87_D03	220815	A01147	3
UGXGHIVB	LB54_F09	211013	A01059	4
UGZSBRWQ	LB6_E08	210430	A01059	3
UHABRRJK	LB82_B05	211013	A01059	4
UHJLSVBK	LB32_A04	220915	A01147	1
UHLSEPKL	LB63_C03	211109	A01059	2
UHMYETVX	LB33_B09	211109	A01059	2
UHNBLBCP	LB20_F05	210430	A01059	2
UHTFXVHI	LB15_F10	210430	A01059	1
UHYVMYIC	LB129_C04	220815	A01147	2
UIAXNJVX	LB63_E04	211001	A01059	1
UIDPNEEI	LB73_C03	211013	A01059	2
UIFRMCMX	LB104_H09	220915	A01147	1
UIIDBRZZ	LB56_C01	210921	A01059	1
UIJUZIWK	LB102_C09	220915	A01147	1
UIKLLKWD	LB22_F07	210921	A01059	2
UILKQBGT	LB96_A06	220815	A01147	4
UINVKFHU	LB131_A12	220915	A01147	3
UINVKVDF	LB70_B06	211013	A01059	1
UIYDAOMZ	LB60_D06	211013	A01059	1
UJCAMVQA	LB132_G07	220915	A01147	4
UJLUZHCX	LB10_F06	210430	A01059	4
UKFGHZKZ	LB115_A06	220915	A01147	1
UKIQJIEI	LB96_E08	220815	A01147	4
UKXRULFM	LB32_A09	210921	A01059	4
ULGNOYWW	LB63_G09	211001	A01059	1
ULKJBCTO	LB77_H12	211001	A01059	3
ULKNQIAO	LB85_E11	220815	A01147	2
ULPBDHCL	LB20_E11	210430	A01059	1
ULSNDFMS	LB108_C04	220815	A01147	4
ULTYRUUU	LB102_A04	220915	A01147	1
ULVINUDR	LB87_D11	220815	A01147	3
ULXAWEHG	LB131_A06	220915	A01147	3
UMBHHWQM	LB52_G05	211001	A01059	1
UMEWFFDU	LB47_B08	210921	A01059	4
UMPGDPDH	LB122_C07	220815	A01147	1
UMWKPTXB	LB63_G05	211001	A01059	1
UNEJGNEW	LB13_A02	210430	A01059	2
UNJOAGRF	LB102_D07	220915	A01147	1
UNRXAATN	LB4_B04	210430	A01059	2
UNURMEDM	LB9_F06	210430	A01059	4
UOCDGBZI	LB15_G09	210430	A01059	1
UODJIZOG	LB60_D04	211013	A01059	1
UOEBKRPY	LB15_G02	210430	A01059	1
UOFYHAOJ	LB73_F09	211013	A01059	2
UOJXEDCE	LB84_C06	220815	A01147	1
UOKFFBEB	LB24_F08	211109	A01059	1
UOLWHDHM	LB47_B02	210921	A01059	4
UOMJYNMH	LB14_D04	210430	A01059	2
UOVTZBJS	LB52_D09	211109	A01059	2
UOWRNPRE	LB31_C08	211001	A01059	3
UOXJVGCA	LB122_H12	220815	A01147	1
UOYSXMQH	LB14_F06	210430	A01059	2
UPCGOQIW	LB128_A05	220915	A01147	3
UPCLKGTL	LB108_B07	220815	A01147	4
UPDVSCZB	LB50_D06	211001	A01059	2
UPFGKBDH	LB128_B02	220915	A01147	3
UPOJSELM	LB77_G12	211001	A01059	3
UPUULFCN	LB128_D07	220915	A01147	3
UQAZRDWW	LB3_G03	210430	A01059	1
UQILPGIT	LB42_E09	211013	A01059	2
URFWLGBC	LB29_C07	210921	A01059	3
URLOIDUS	LB15_C09	210505	A01059	1
USLNNHKX	LB44_H06	210921	A01059	3
USOEOENI	LB92_D09	220815	A01147	1
USQZKDNL	LB81_H09	211001	A01059	2
UTCQZQVH	LB70_B03	211013	A01059	1
UTSVTXLK	LB50_F09	211001	A01059	2
UUNWTDLC	LB73_C02	211013	A01059	2
UUZJKEIE	LB32_F06	210921	A01059	4
UVDSMFGH	LB3_F04	210430	A01059	1
UVWRXWUI	LB44_F06	210921	A01059	3
UVZSITMU	LB60_F01	211013	A01059	1
UWIRATTA	LB19_F09	210921	A01059	1
UWLFZHVN	LB92_H08	220815	A01147	1
UWTSULRL	LB31_H10	211001	A01059	3
UWUSOICX	LB129_H11	220815	A01147	2
UXUYLYWE	LB84_D09	220815	A01147	1
UXVPLGUD	LB70_C11	211013	A01059	1
UYAINVUL	LB70_D05	211013	A01059	1
UYAZYJNX	LB108_E09	220815	A01147	4
UYDEQQVX	LB15_D06	210430	A01059	1
UYFMFBET	LB20_B04	210430	A01059	4
UYIZKDPZ	LB52_F08	211001	A01059	1
UYODCUEK	LB22_B06	210921	A01059	2
UYQOMFWT	LB25_A04	210921	A01059	2
UYXSZSKS	LB6_E04	210430	A01059	3
UZMSSCSW	LB73_H09	211013	A01059	2
UZOFZXUG	LB60_E06	211013	A01059	1
UZTRSVAC	LB130_H05	220915	A01147	2
UZWWZKQU	LB15_G08	210430	A01059	1
VAQGBVBP	LB17_C04	210921	A01059	1
VAUYOCGH	LB2_D03	210430	A01059	1
VAVRTSOK	LB129_G04	220815	A01147	2
VAWZHVAT	LB121_G04	220915	A01147	2
VBCHKEVZ	LB80_G10	211013	A01059	3
VBHQCEGW	LB96_A04	220815	A01147	4
VBQGHWSR	LB15_D08	210505	A01059	1
VBTNFVXG	LB92_C05	220815	A01147	1
VCCXJCER	LB44_B04	210921	A01059	3
